date,date_next,optionid,callput,dte,strike,underlying_price,opt_price,delta_clean,log_mny,r_daily,dhret
2023-06-07,2023-06-08,2016618723,C,2,26000.0,26610.0,750.0,0.751493,-0.023190546968115785,0.00013835616438356136,-0.10686986339332949
2023-06-06,2023-06-07,2016618724,P,3,26000.0,27265.0,80.0,-0.132004,-0.04750729035654281,0.00013835616438356136,-0.3308753275231783
2023-06-07,2023-06-08,2016618724,P,2,26000.0,26610.0,140.0,-0.248143,-0.023190546968115785,0.00013835616438356136,-0.5363090116494644
2023-06-06,2023-06-07,2016618725,C,3,27000.0,27265.0,555.0,0.608987,-0.009766962373695766,0.00013835616438356136,0.04289442083978723
2023-06-07,2023-06-08,2016618725,C,2,27000.0,26610.0,180.0,0.329303,0.014549781014731365,0.00013835616438356136,-0.6565592949164263
2023-06-06,2023-06-07,2016618726,P,3,27000.0,27265.0,290.0,-0.390607,-0.009766962373695766,0.00013835616438356136,0.08313433134357573
2023-06-07,2023-06-08,2016618726,P,2,27000.0,26610.0,570.0,-0.670386,0.014549781014731365,0.00013835616438356136,-0.21622170371669558
2023-06-06,2023-06-07,2016618727,C,3,28000.0,27265.0,185.0,0.26991,0.026600681797178987,0.00013835616438356136,0.22572798054560161
2023-06-07,2023-06-08,2016618727,C,2,28000.0,26610.0,50.0,0.101864,0.05091742518560601,0.00013835616438356136,-0.7215297280787178
2023-06-06,2023-06-07,2016618728,P,3,28000.0,27265.0,920.0,-0.729547,0.026600681797178987,0.00013835616438356136,0.04566697226762506
2023-06-07,2023-06-08,2016618728,P,2,28000.0,26610.0,1440.0,-0.897439,0.05091742518560601,0.00013835616438356136,-0.02728905277793392
2023-06-06,2023-06-07,2016618729,C,3,29000.0,27265.0,80.0,0.119168,0.06169200160844911,0.00013835616438356136,0.20052190039460305
2023-06-07,2023-06-08,2016618729,C,2,29000.0,26610.0,18.0,0.036487,0.08600874499687614,0.00013835616438356136,-0.747783784557053
2023-06-06,2023-06-07,2016618730,P,3,29000.0,27265.0,1815.0,-0.879866,0.06169200160844911,0.00013835616438356136,0.007402090785107118
2023-06-07,2023-06-08,2016618730,P,2,29000.0,26610.0,2405.0,-0.966834,0.08600874499687614,0.00013835616438356136,-0.004847307131182976
2023-06-06,2023-06-07,2016618731,C,3,30000.0,27265.0,45.0,0.063348,0.09559355328413047,0.00013835616438356136,0.07747181402146963
2023-06-07,2023-06-08,2016618731,C,2,30000.0,26610.0,7.0,0.014087,0.1199102966725575,0.00013835616438356136,-0.7948112462717976
2023-06-06,2023-06-07,2016618732,P,3,30000.0,27265.0,2775.0,-0.940095,0.09559355328413047,0.00013835616438356136,0.0013885778434381546
2023-06-07,2023-06-08,2016618732,P,2,30000.0,26610.0,3395.0,-0.987475,0.1199102966725575,0.00013835616438356136,-0.001758436879692571
2023-06-06,2023-06-07,2016618733,C,3,31000.0,27265.0,25.0,0.034377,0.12838337610712136,0.00013835616438356136,0.020536202525404113
2023-06-07,2023-06-08,2016618733,C,2,31000.0,26610.0,3.0,0.005951,0.15270011949554838,0.00013835616438356136,-0.7460484690930889
2023-06-06,2023-06-07,2016618734,P,3,31000.0,27265.0,3760.0,-0.963824,0.12838337610712136,0.00013835616438356136,-0.00048528902165578813
2023-06-07,2023-06-08,2016618734,P,2,31000.0,26610.0,4390.0,-0.997104,0.15270011949554838,0.00013835616438356136,-0.0001647206180064309
2023-06-06,2023-06-07,2016618735,C,3,32000.0,27265.0,14.0,0.019029,0.16013207442170166,0.00013835616438356136,0.03299957814055876
2023-06-07,2023-06-08,2016618735,C,2,32000.0,26610.0,2.0,0.00367,0.1844488178101287,0.00013835616438356136,-0.5734590145746958
2023-06-06,2023-06-07,2016618736,P,3,32000.0,27265.0,4745.0,-0.98292,0.16013207442170166,0.00013835616438356136,0.00011187071799234616
2023-06-07,2023-06-08,2016618736,P,2,32000.0,26610.0,5390.0,-0.997056,0.1844488178101287,0.00013835616438356136,-0.00016018186865385253
2023-06-06,2023-06-07,2016618737,C,3,33000.0,27265.0,7.0,0.009703,0.19090373308845537,0.00013835616438356136,0.05063535240818928
2023-06-07,2023-06-08,2016618737,C,2,33000.0,26610.0,1.0,0.001811,0.2152204764768824,0.00013835616438356136,-0.07256831589054102
2023-06-06,2023-06-07,2016618738,P,3,33000.0,27265.0,5740.0,-0.989701,0.19090373308845537,0.00013835616438356136,0.00016577508079684833
2023-06-07,2023-06-08,2016618738,P,2,33000.0,26610.0,6390.0,-0.997009,0.2152204764768824,0.00013835616438356136,-0.00015705743921334836
2023-06-06,2023-06-07,2016618739,C,3,34000.0,27265.0,3.0,0.004357,0.22075669623813654,0.00013835616438356136,0.28443395731092913
2023-06-07,2023-06-08,2016618739,C,2,34000.0,26610.0,1.0,0.001628,0.24507343962656356,0.00013835616438356136,-0.06524932851756127
2023-06-06,2023-06-07,2016618740,P,3,34000.0,27265.0,6735.0,-0.995776,0.22075669623813654,0.00013835616438356136,0.00027240347431067846
2023-06-07,2023-06-08,2016618740,P,2,34000.0,26610.0,7390.0,-0.996962,0.24507343962656356,0.00013835616438356136,-0.0001547785928421863
2023-06-06,2023-06-07,2016618741,C,3,35000.0,27265.0,2.0,0.002819,0.24974423311138882,0.00013835616438356136,0.42302561563400154
2023-06-07,2023-06-08,2016618741,C,2,35000.0,26610.0,1.0,0.001486,0.27406097649981587,0.00013835616438356136,-0.059570114271860874
2023-06-06,2023-06-07,2016618742,P,3,35000.0,27265.0,7735.0,-0.995712,0.24974423311138882,0.00013835616438356136,0.0002247206949956837
2023-06-07,2023-06-08,2016618742,P,2,35000.0,26610.0,8390.0,-0.996916,0.27406097649981587,0.00013835616438356136,-0.00015303820872070162
2023-06-06,2023-06-07,2016618743,C,3,36000.0,27265.0,1.0,0.001438,0.27791511007808517,0.00013835616438356136,0.9416213647152929
2023-06-07,2023-06-08,2016618743,C,2,36000.0,26610.0,1.0,0.001371,0.30223185346651216,0.00013835616438356136,-0.05497075062217416
2023-06-06,2023-06-07,2016618745,C,3,37000.0,27265.0,1.0,0.001332,0.3053140842661996,0.00013835616438356136,0.8722009694549111
2023-06-07,2023-06-08,2016618745,C,2,37000.0,26610.0,1.0,0.001277,0.32963082765462665,0.00013835616438356136,-0.051211270769386696
2023-06-06,2023-06-07,2016618747,C,3,38000.0,27265.0,1.0,0.001243,0.33198233134836097,0.00013835616438356136,0.8139140338117603
2023-06-07,2023-06-08,2016618747,C,2,38000.0,26610.0,1.0,0.001198,0.35629907473678796,0.00013835616438356136,-0.0480517079143844
2023-06-06,2023-06-07,2016618749,C,3,39000.0,27265.0,1.0,0.001169,0.3579578177516216,0.00013835616438356136,0.7654507390073428
2023-06-07,2023-06-08,2016618749,C,2,39000.0,26610.0,1.0,0.001131,0.38227456114004865,0.00013835616438356136,-0.04537207865761028
2023-06-06,2023-06-07,2016618751,C,3,40000.0,27265.0,1.0,0.001106,0.38327562573591134,0.00013835616438356136,0.7241914474846631
2023-06-07,2023-06-08,2016618751,C,2,40000.0,26610.0,1.0,0.001074,0.4075923691243385,0.00013835616438356136,-0.043092394066026385
2023-06-06,2023-06-07,2016618753,C,3,41000.0,27265.0,1.0,0.001051,0.4079682383262829,0.00013835616438356136,0.6881714310759743
2023-06-07,2023-06-08,2016618753,C,2,41000.0,26610.0,1.0,0.001023,0.43228498171471,0.00013835616438356136,-0.041052676273556576
2023-06-06,2023-06-07,2016618754,P,3,41000.0,27265.0,13730.0,-0.999299,0.4079682383262829,0.00013835616438356136,-0.00010489991740281202
2023-06-06,2023-06-07,2016618755,C,3,42000.0,27265.0,1.0,0.001003,0.4320657899053434,0.00013835616438356136,0.656735780392028
2023-06-07,2023-06-08,2016618755,C,2,42000.0,26610.0,1.0,0.000979,0.45638253329377054,0.00013835616438356136,-0.03929291974671989
2023-06-06,2023-06-07,2016618756,P,3,42000.0,27265.0,14730.0,-0.99894,0.4320657899053434,0.00013835616438356136,-9.120844669419093e-05
2023-06-06,2023-06-07,2016618757,C,3,43000.0,27265.0,1.0,0.00096,0.4555962873155375,0.00013835616438356136,0.6285746766543261
2023-06-07,2023-06-08,2016618757,C,2,43000.0,26610.0,1.0,0.00094,0.4799130307039647,0.00013835616438356136,-0.03773313555247826
2023-06-06,2023-06-07,2016618758,P,3,43000.0,27265.0,15730.0,-0.998642,0.4555962873155375,0.00013835616438356136,-8.17974854679937e-05
2023-06-06,2023-06-07,2016618759,C,3,44000.0,27265.0,1.0,0.000923,0.4785858055402362,0.00013835616438356136,0.6043430292521172
2023-06-07,2023-06-08,2016618759,C,2,44000.0,26610.0,1.0,0.000905,0.5029025489286634,0.00013835616438356136,-0.03633332922431276
2023-06-06,2023-06-07,2016618760,P,3,44000.0,27265.0,16730.0,-0.998384,0.4785858055402362,0.00013835616438356136,-7.507739680745473e-05
2023-06-06,2023-06-07,2016618761,C,3,45000.0,27265.0,1.0,0.000889,0.5010586613922948,0.00013835616438356136,0.5820761100176552
2023-06-07,2023-06-08,2016618761,C,2,45000.0,26610.0,1.0,0.000873,0.525375404780722,0.00013835616438356136,-0.03505350629570425
2023-06-06,2023-06-07,2016618762,P,3,45000.0,27265.0,17730.0,-0.998155,0.5010586613922948,0.00013835616438356136,-7.018655516388694e-05
2023-06-06,2023-06-07,2016618763,C,3,46000.0,27265.0,1.0,0.000858,0.52303756811107,0.00013835616438356136,0.5617739189509396
2023-06-07,2023-06-08,2016618763,C,2,46000.0,26610.0,1.0,0.000845,0.5473543114994971,0.00013835616438356136,-0.033933661233171875
2023-06-06,2023-06-07,2016618765,C,3,47000.0,27265.0,1.0,0.000831,0.5445437733320337,0.00013835616438356136,0.5440913654412198
2023-06-07,2023-06-08,2016618765,C,2,47000.0,26610.0,1.0,0.000819,0.5688605167204607,0.00013835616438356136,-0.032893805103677454
2023-06-07,2023-06-08,2016618766,P,2,47000.0,26610.0,20385.0,-0.99954,0.5688605167204607,0.00013835616438356136,-0.0001392395242157951
2023-06-07,2023-06-08,2016618767,C,2,5000.0,26610.0,21605.0,0.999602,-1.6718491725554974,0.00013835616438356136,-0.00013760026007314519
2023-06-06,2023-06-07,2016618768,P,3,5000.0,27265.0,1.0,-0.000242,-1.6961659159439246,0.00013835616438356136,-0.15862640922283355
2023-06-07,2023-06-08,2016618768,P,2,5000.0,26610.0,1.0,-0.000251,-1.6718491725554974,0.00013835616438356136,0.009900274071669601
2023-06-06,2023-06-07,2016618769,C,3,55000.0,27265.0,1.0,0.000677,0.701729356854446,0.00013835616438356136,0.44323531949689166
2023-06-07,2023-06-08,2016618769,C,2,55000.0,26610.0,1.0,0.000673,0.726046100242873,0.00013835616438356136,-0.02705461299190115
2023-06-06,2023-06-07,2016618770,P,3,55000.0,27265.0,27725.0,-0.999179,0.701729356854446,0.00013835616438356136,-0.00011894367533116235
2023-06-06,2023-06-07,2016618771,C,3,60000.0,27265.0,1.0,0.000617,0.7887407338440757,0.00013835616438356136,0.40394075614195857
2023-06-07,2023-06-08,2016618771,C,2,60000.0,26610.0,1.0,0.000615,0.8130574772325028,0.00013835616438356136,-0.02473493393379811
2023-06-06,2023-06-07,2016618773,C,3,65000.0,27265.0,1.0,0.000571,0.8687834415176121,0.00013835616438356136,0.37381492423650964
2023-06-07,2023-06-08,2016618773,C,2,65000.0,26610.0,1.0,0.000571,0.8931001849060393,0.00013835616438356136,-0.022975177406961422
2023-06-06,2023-06-07,2016618775,C,3,70000.0,27265.0,1.0,0.000535,0.9428914136713341,0.00013835616438356136,0.35023818622354996
2023-06-07,2023-06-08,2016618775,C,2,70000.0,26610.0,1.0,0.000536,0.9672081570597612,0.00013835616438356136,-0.021575371078795924
2023-06-07,2023-06-08,2016618776,P,2,70000.0,26610.0,43380.0,-0.999171,0.9672081570597612,0.00013835616438356136,-2.385678250726997e-05
2023-06-06,2023-06-07,2016618777,C,3,75000.0,27265.0,1.0,0.000506,1.0118842851582854,0.00013835616438356136,0.3312458139353325
2023-06-07,2023-06-08,2016618777,C,2,75000.0,26610.0,1.0,0.000508,1.0362010285467127,0.00013835616438356136,-0.020455526016263437
2023-06-06,2023-06-07,2016618779,C,3,80000.0,27265.0,1.0,0.000482,1.0764228062958567,0.00013835616438356136,0.31552798859335907
2023-06-07,2023-06-08,2016618779,C,2,80000.0,26610.0,1.0,0.000484,1.1007395496842838,0.00013835616438356136,-0.019495658819807082
2023-06-06,2023-06-07,2016618780,P,3,80000.0,27265.0,52715.0,-0.999517,1.0764228062958567,0.00013835616438356136,-3.749989001389231e-05
2023-06-06,2023-06-07,2016618781,C,3,85000.0,27265.0,1.0,0.000462,1.1370474281122915,0.00013835616438356136,0.30242980080838144
2023-06-07,2023-06-08,2016618781,C,2,85000.0,26610.0,1.0,0.000464,1.1613641715007186,0.00013835616438356136,-0.01869576948942675
2023-06-06,2023-06-07,2016618783,C,3,90000.0,27265.0,1.0,0.000445,1.19420584195224,0.00013835616438356136,0.2912963411911502
2023-06-07,2023-06-08,2016618783,C,2,90000.0,26610.0,1.0,0.000447,1.2185225853406674,0.00013835616438356136,-0.018015863558603518
2023-06-06,2023-06-07,2016618785,C,3,95000.0,27265.0,1.0,0.00043,1.2482730632225159,0.00013835616438356136,0.2814727003524171
2023-06-07,2023-06-08,2016618785,C,2,95000.0,26610.0,1.0,0.000433,1.272589806610943,0.00013835616438356136,-0.017455941027337274
2023-06-13,2023-06-14,2016618787,C,3,100000.0,25930.0,1.0,0.000423,1.3497695864375183,0.00013835616438356136,0.012549907478554445
2023-06-14,2023-06-15,2016618787,C,2,100000.0,25900.0,1.0,0.000423,1.3509272172825992,0.00013835616438356136,0.18172650085399167
2023-06-13,2023-06-14,2016618789,C,3,10000.0,25930.0,15925.0,0.999112,-0.9528155065565274,0.00013835616438356136,-0.00014000963463178806
2023-06-13,2023-06-14,2016618790,P,3,10000.0,25930.0,1.0,-0.000453,-0.9528155065565274,0.00013835616438356136,-0.013726457024438976
2023-06-14,2023-06-15,2016618790,P,2,10000.0,25900.0,1.0,-0.000454,-0.9516578757114463,0.00013835616438356136,-0.19533133087066024
2023-06-13,2023-06-14,2016618794,P,3,15000.0,25930.0,1.0,-0.000763,-0.547350398448363,0.00013835616438356136,-0.023025170490110214
2023-06-14,2023-06-15,2016618794,P,2,15000.0,25900.0,1.0,-0.000765,-0.5461927676032821,0.00013835616438356136,-0.32904283106036003
2023-06-13,2023-06-14,2016618795,C,3,20000.0,25930.0,5930.0,0.996658,-0.2596683259965821,0.00013835616438356136,-0.00015524193696936361
2023-06-14,2023-06-15,2016618795,C,2,20000.0,25900.0,5900.0,0.997626,-0.25851069515150105,0.00013835616438356136,-0.00031133342846756396
2023-06-13,2023-06-14,2016618796,P,3,20000.0,25930.0,4.0,-0.004675,-0.2596683259965821,0.00013835616438356136,-0.7850922338142257
2023-06-14,2023-06-15,2016618796,P,2,20000.0,25900.0,1.0,-0.001495,-0.25851069515150105,0.00013835616438356136,-0.6428994070683371
2023-06-13,2023-06-14,2016618797,C,3,21000.0,25930.0,4935.0,0.99102,-0.21087816182715008,0.00013835616438356136,-0.0012059502053293203
2023-06-14,2023-06-15,2016618797,C,2,21000.0,25900.0,4900.0,0.99757,-0.20972053098206903,0.00013835616438356136,-0.00035155242289774957
2023-06-13,2023-06-14,2016618798,P,3,21000.0,25930.0,9.0,-0.010582,-0.21087816182715008,0.00013835616438356136,-0.7019812327335533
2023-06-14,2023-06-15,2016618798,P,2,21000.0,25900.0,3.0,-0.004442,-0.20972053098206903,0.00013835616438356136,-0.9700241473439976
2023-06-13,2023-06-14,2016618799,C,3,22000.0,25930.0,3950.0,0.974721,-0.16435814619225722,0.00013835616438356136,-0.004127245893965847
2023-06-14,2023-06-15,2016618799,C,2,22000.0,25900.0,3905.0,0.990228,-0.16320051534717625,0.00013835616438356136,-0.001214234262338687
2023-06-13,2023-06-14,2016618800,P,3,22000.0,25930.0,20.0,-0.023602,-0.16435814619225722,0.00013835616438356136,-0.735439603561699
2023-06-14,2023-06-15,2016618800,P,2,22000.0,25900.0,6.0,-0.009513,-0.16320051534717625,0.00013835616438356136,-1.0150962446748237
2023-06-13,2023-06-14,2016618801,C,3,23000.0,25930.0,2965.0,0.954166,-0.11990638362142336,0.00013835616438356136,-0.0073464527221859255
2023-06-14,2023-06-15,2016618801,C,2,23000.0,25900.0,2915.0,0.974317,-0.11874875277634238,0.00013835616438356136,-0.005641414404933376
2023-06-13,2023-06-14,2016618802,P,3,23000.0,25930.0,40.0,-0.048712,-0.11990638362142336,0.00013835616438356136,-0.6615808223793693
2023-06-14,2023-06-15,2016618802,P,2,23000.0,25900.0,15.0,-0.024539,-0.11874875277634238,0.00013835616438356136,-1.0367795779853288
2023-06-13,2023-06-14,2016618803,C,3,24000.0,25930.0,2000.0,0.905237,-0.07734676920262742,0.00013835616438356136,-0.01905716448820083
2023-06-14,2023-06-15,2016618803,C,2,24000.0,25900.0,1935.0,0.937999,-0.07618913835754641,0.00013835616438356136,-0.016498052885231873
2023-06-13,2023-06-14,2016618804,P,3,24000.0,25930.0,70.0,-0.093781,-0.07734676920262742,0.00013835616438356136,-0.5402554656332283
2023-06-14,2023-06-15,2016618804,P,2,24000.0,25900.0,35.0,-0.061185,-0.07618913835754641,0.00013835616438356136,-0.8945731578820699
2023-06-13,2023-06-14,2016618805,C,3,25000.0,25930.0,1090.0,0.781604,-0.03652477468237228,0.00013835616438356136,-0.08411926820379967
2023-06-14,2023-06-15,2016618805,C,2,25000.0,25900.0,975.0,0.845071,-0.03536714383729136,0.00013835616438356136,-0.037691572072272694
2023-06-13,2023-06-14,2016618806,P,3,25000.0,25930.0,160.0,-0.217803,-0.03652477468237228,0.00013835616438356136,-0.572147258564226
2023-06-14,2023-06-15,2016618806,P,2,25000.0,25900.0,75.0,-0.154425,-0.03536714383729136,0.00013835616438356136,-0.48544119238297156
2023-06-13,2023-06-14,2016618807,C,3,26000.0,25930.0,390.0,0.481731,0.0026959384709090246,0.00013835616438356136,-0.37328688910937113
2023-06-14,2023-06-15,2016618807,C,2,26000.0,25900.0,230.0,0.447959,0.0038535693159899723,0.00013835616438356136,0.18515067927171258
2023-06-13,2023-06-14,2016618808,P,3,26000.0,25930.0,460.0,-0.517882,0.0026959384709090246,0.00013835616438356136,-0.3273462397072756
2023-06-14,2023-06-15,2016618808,P,2,26000.0,25900.0,325.0,-0.552932,0.0038535693159899723,0.00013835616438356136,0.14519306317260838
2023-06-13,2023-06-14,2016618809,C,3,27000.0,25930.0,110.0,0.182417,0.04043626645375606,0.00013835616438356136,-0.49577421729073345
2023-06-14,2023-06-15,2016618809,C,2,27000.0,25900.0,50.0,0.116519,0.041593897298836925,0.00013835616438356136,0.3618749762019229
2023-06-13,2023-06-14,2016618810,P,3,27000.0,25930.0,1180.0,-0.816853,0.04043626645375606,0.00013835616438356136,-0.046323125040582336
2023-06-14,2023-06-15,2016618810,P,2,27000.0,25900.0,1150.0,-0.882835,0.041593897298836925,0.00013835616438356136,0.01758177650584747
2023-06-13,2023-06-14,2016618811,C,3,28000.0,25930.0,35.0,0.06375,0.07680391062463092,0.00013835616438356136,-0.23117779986213238
2023-06-14,2023-06-15,2016618811,C,2,28000.0,25900.0,25.0,0.050201,0.07796154146971192,0.00013835616438356136,0.06331008449515885
2023-06-13,2023-06-14,2016618812,P,3,28000.0,25930.0,2100.0,-0.941147,0.07680391062463092,0.00013835616438356136,-0.0016783191966720512
2023-06-14,2023-06-15,2016618812,P,2,28000.0,25900.0,2125.0,-0.948794,0.07796154146971192,0.00013835616438356136,0.0008114515662902555
2023-06-13,2023-06-14,2016618813,C,3,29000.0,25930.0,12.0,0.022854,0.11189523043590104,0.00013835616438356136,0.22363236958539523
2023-06-14,2023-06-15,2016618813,C,2,29000.0,25900.0,14.0,0.025485,0.11305286128098195,0.00013835616438356136,-0.1459360221589694
2023-06-13,2023-06-14,2016618814,P,3,29000.0,25930.0,3080.0,-0.977947,0.11189523043590104,0.00013835616438356136,0.0016995872586709204
2023-06-14,2023-06-15,2016618814,P,2,29000.0,25900.0,3115.0,-0.971865,0.11305286128098195,0.00013835616438356136,-0.0010698132855572196
2023-06-13,2023-06-14,2016618815,C,3,30000.0,25930.0,4.0,0.007949,0.1457967821115824,0.00013835616438356136,1.309297994387078
2023-06-14,2023-06-15,2016618815,C,2,30000.0,25900.0,9.0,0.015009,0.14695441295666323,0.00013835616438356136,-0.1719067940219533
2023-06-13,2023-06-14,2016618816,P,3,30000.0,25930.0,4070.0,-0.995915,0.1457967821115824,0.00013835616438356136,0.0023484319376942953
2023-06-14,2023-06-15,2016618816,P,2,30000.0,25900.0,4110.0,-0.982153,0.14695441295666323,0.00013835616438356136,-0.0007041443864358454
2023-06-13,2023-06-14,2016618817,C,3,31000.0,25930.0,1.0,0.002157,0.17858660493457326,0.00013835616438356136,4.064009363088121
2023-06-14,2023-06-15,2016618817,C,2,31000.0,25900.0,5.0,0.008091,0.17974423577965423,0.00013835616438356136,-0.10429792590340237
2023-06-13,2023-06-14,2016618818,P,3,31000.0,25930.0,5070.0,-0.995845,0.17858660493457326,0.00013835616438356136,0.0008723022399264035
2023-06-14,2023-06-15,2016618818,P,2,31000.0,25900.0,5105.0,-0.989998,0.17974423577965423,0.00013835616438356136,-0.00027527008690553245
2023-06-13,2023-06-14,2016618819,C,3,32000.0,25930.0,1.0,0.001886,0.21033530324915356,0.00013835616438356136,1.056295498841941
2023-06-14,2023-06-15,2016618819,C,2,32000.0,25900.0,2.0,0.003363,0.21149293409423445,0.00013835616438356136,0.2228758075937438
